id,image_url,date,title,creators,image_filename
http://www.loc.gov/item/2017800069/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30128r.jpg#h=640&w=618,1935-01-01,[Untitled],nan,2017800069.jpg
http://www.loc.gov/item/2017800070/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30129r.jpg#h=640&w=619,1935-01-01,[Untitled],nan,2017800070.jpg
http://www.loc.gov/item/2017800071/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30130r.jpg#h=640&w=617,1935-01-01,[Untitled],nan,2017800071.jpg
http://www.loc.gov/item/2017800072/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30131r.jpg#h=640&w=608,1935-01-01,"[Untitled photo, possibly related to: Old cobbler. Moore Haven, Florida]","Wolcott, Marion Post, 1910-1990",2017800072.jpg
http://www.loc.gov/item/2017800074/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30133r.jpg#h=640&w=634,1935-01-01,[Untitled],nan,2017800074.jpg
http://www.loc.gov/item/2017799835/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29901r.jpg#h=640&w=619,1935-01-01,[Untitled],nan,2017799835.jpg
http://www.loc.gov/item/2017799837/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29903r.jpg#h=640&w=622,1935-01-01,[Untitled],nan,2017799837.jpg
http://www.loc.gov/item/2017799838/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29904r.jpg#h=640&w=600,1935-01-01,[Untitled],nan,2017799838.jpg
http://www.loc.gov/item/2017799839/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29905r.jpg#h=640&w=627,1935-01-01,[Untitled],nan,2017799839.jpg
http://www.loc.gov/item/2017799840/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29906r.jpg#h=640&w=596,1935-01-01,[Untitled],nan,2017799840.jpg
http://www.loc.gov/item/2017799841/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29907r.jpg#h=640&w=596,1935-01-01,[Untitled],nan,2017799841.jpg
http://www.loc.gov/item/2017799842/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29908r.jpg#h=640&w=576,1935-01-01,[Untitled],nan,2017799842.jpg
http://www.loc.gov/item/2017799843/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29909r.jpg#h=640&w=627,1935-01-01,[Untitled],nan,2017799843.jpg
http://www.loc.gov/item/2017799844/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29910r.jpg#h=640&w=590,1935-01-01,[Untitled],nan,2017799844.jpg
http://www.loc.gov/item/2017799880/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29945r.jpg#h=640&w=614,1935-01-01,[Untitled],nan,2017799880.jpg
http://www.loc.gov/item/2017799889/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29953r.jpg#h=640&w=605,1935-01-01,[Untitled],nan,2017799889.jpg
http://www.loc.gov/item/2017799895/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29959r.jpg#h=640&w=617,1935-01-01,[Untitled],nan,2017799895.jpg
http://www.loc.gov/item/2017799896/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29960r.jpg#h=640&w=610,1935-01-01,[Untitled],nan,2017799896.jpg
http://www.loc.gov/item/2017799898/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29962r.jpg#h=640&w=614,1935-01-01,[Untitled],nan,2017799898.jpg
http://www.loc.gov/item/2017799913/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29977r.jpg#h=640&w=619,1935-01-01,[Untitled],nan,2017799913.jpg
http://www.loc.gov/item/2017799915/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c29000/8c29900/8c29979r.jpg#h=640&w=606,1935-01-01,[Untitled],nan,2017799915.jpg
